FID,pointid,grid_code,xx,yy,Num,,,
3273,4905236,-1.20538,-88.98946368,38.26593086,1,,,
3274,4905237,-1.20538,-88.98944067,38.26592954,1,,,
3275,4904426,-1.30582,-88.98953102,38.2659526,1,,,
3276,4904427,-1.27939,-88.98950801,38.26595128,1,,,
3277,4903645,-1.30582,-88.98952932,38.26597039,1,,,
3278,4903646,-1.27939,-88.98950631,38.26596908,1,,,
3279,4891739,-1.3278199,-88.95558037,38.26431197,1,,,
3280,4891740,-1.3566,-88.95555736,38.26431065,1,,,
3281,4719303,-1.20941,-88.88022565,38.2646497,1,,,
3282,4529142,-1.21207,-88.96068163,38.27408783,1,,,
3283,4493213,-1.30878,-89.01826898,38.2783622,1,,,
3284,4493214,-1.31067,-89.01824597,38.27836089,1,,,
3285,4493215,-1.31067,-89.01822295,38.27835958,1,,,
3286,4493216,-1.34357,-89.01819993,38.27835827,1,,,
3287,4492548,-1.27817,-89.01831333,38.27838261,1,,,
3288,4492549,-1.43857,-89.01829031,38.2783813,1,,,
3289,4492550,-1.457,-89.01826729,38.27837999,1,,,
3290,4492551,-1.34311,-89.01824427,38.27837868,1,,,
3291,4492552,-1.34311,-89.01822125,38.27837737,1,,,
3292,4492553,-1.36014,-89.01819824,38.27837606,1,,,
3293,4492554,-1.41666,-89.01817522,38.27837475,1,,,
3294,4491848,-1.4165601,-89.01844974,38.27840826,1,,,
3295,4491849,-1.4165601,-89.01842672,38.27840696,1,,,
3296,4491850,-1.69489,-89.01840371,38.27840565,1,,,
3297,4491851,-1.28558,-89.01838069,38.27840434,1,,,
3298,4491852,-1.22885,-89.01835767,38.27840303,1,,,
3299,4491855,-1.23401,-89.01828861,38.2783991,1,,,
3300,4491856,-1.21872,-89.0182656,38.27839779,1,,,
3301,4491860,-1.3484499,-89.01817352,38.27839255,1,,,
3302,4491861,-1.31207,-89.0181505,38.27839124,1,,,
3303,4491862,-1.27676,-89.01812749,38.27838993,1,,,
3304,4491150,-1.20859,-89.0185171,38.27842999,1,,,
3305,4491151,-1.4512,-89.01849409,38.27842868,1,,,
3306,4491152,-1.3418601,-89.01847107,38.27842737,1,,,
3307,4491153,-1.49612,-89.01844805,38.27842606,1,,,
3308,4491154,-1.49612,-89.01842503,38.27842475,1,,,
3309,4491155,-1.64175,-89.01840201,38.27842344,1,,,
3310,4491156,-1.42661,-89.01837899,38.27842213,1,,,
3311,4491157,-1.3427401,-89.01835598,38.27842082,1,,,
3312,4491158,-1.25293,-89.01833296,38.27841951,1,,,
3313,4491159,-1.2724,-89.01830994,38.2784182,1,,,
3314,4491160,-1.26547,-89.01828692,38.27841689,1,,,
3315,4491161,-1.26581,-89.0182639,38.27841558,1,,,
3316,4491162,-1.2226599,-89.01824088,38.27841427,1,,,
3317,4491163,-1.2226599,-89.01821787,38.27841296,1,,,
3318,4491164,-1.2239701,-89.01819485,38.27841165,1,,,
3319,4490439,-1.34189,-89.01853843,38.27844909,1,,,
3320,4490440,-1.55136,-89.01851541,38.27844778,1,,,
3321,4490441,-1.51736,-89.01849239,38.27844647,1,,,
3322,4490442,-1.57446,-89.01846937,38.27844517,1,,,
3323,4490443,-1.4165601,-89.01844635,38.27844386,1,,,
3324,4490444,-1.4165601,-89.01842334,38.27844255,1,,,
3325,4490445,-1.2774,-89.01840032,38.27844124,1,,,
3326,4490447,-1.4148901,-89.01835428,38.27843862,1,,,
3327,4489664,-1.9014601,-89.01858277,38.27846951,1,,,
3328,4489665,-1.77142,-89.01855975,38.2784682,1,,,
3329,4489666,-1.75931,-89.01853673,38.27846689,1,,,
3330,4489667,-1.55923,-89.01851372,38.27846558,1,,,
3331,4489668,-1.32526,-89.0184907,38.27846427,1,,,
3332,4488890,-1.9014601,-89.01858108,38.2784873,1,,,
3333,4488891,-1.77142,-89.01855806,38.27848599,1,,,
3334,4488892,-1.75931,-89.01853504,38.27848468,1,,,
3335,4488893,-1.55923,-89.01851202,38.27848338,1,,,
3336,4488894,-1.32526,-89.018489,38.27848207,1,,,
3337,4488131,-1.74606,-89.0186024,38.27850641,1,,,
3338,4488132,-1.6553299,-89.01857938,38.2785051,1,,,
3339,4488133,-1.72852,-89.01855636,38.27850379,1,,,
3340,4488134,-1.4457999,-89.01853335,38.27850248,1,,,
3341,4488135,-1.41531,-89.01851033,38.27850117,1,,,
3342,4487367,-1.6752599,-89.01864674,38.27852682,1,,,
3343,4487368,-1.6752599,-89.01862373,38.27852551,1,,,
3344,4487369,-1.74542,-89.01860071,38.2785242,1,,,
3345,4487370,-1.33276,-89.01857769,38.27852289,1,,,
3346,4487372,-1.34348,-89.01853165,38.27852028,1,,,
3347,4486654,-1.4321001,-89.01866807,38.27854593,1,,,
3348,4486655,-1.66461,-89.01864505,38.27854462,1,,,
3349,4486656,-1.66461,-89.01862203,38.27854331,1,,,
3350,4486657,-1.55371,-89.01859901,38.278542,1,,,
3351,4485979,-1.51004,-89.01866637,38.27856372,1,,,
3352,4485980,-1.61963,-89.01864336,38.27856241,1,,,
3353,4485981,-1.61963,-89.01862034,38.2785611,1,,,
3354,4485982,-1.40979,-89.01859732,38.2785598,1,,,
3355,4485277,-1.3930399,-89.0186877,38.27858283,1,,,
3356,4485278,-1.68411,-89.01866468,38.27858152,1,,,
3357,4485279,-1.5402499,-89.01864166,38.27858021,1,,,
3358,4485280,-1.5402499,-89.01861864,38.2785789,1,,,
3359,4485281,-1.2272,-89.01859562,38.27857759,1,,,
3360,4484581,-1.4256001,-89.01870902,38.27860193,1,,,
3361,4484582,-1.55963,-89.018686,38.27860062,1,,,
3362,4484583,-1.56015,-89.01866299,38.27859931,1,,,
3363,4483905,-1.73502,-89.01870733,38.27861973,1,,,
3364,4483906,-1.73471,-89.01868431,38.27861842,1,,,
3365,4483907,-1.5575,-89.01866129,38.27861711,1,,,
3366,4483222,-1.61646,-89.01872865,38.27863883,1,,,
3367,4483223,-1.66281,-89.01870563,38.27863752,1,,,
3368,4483224,-1.31784,-89.01868262,38.27863621,1,,,
3369,4482551,-1.61646,-89.01872696,38.27865663,1,,,
3370,4482552,-1.66281,-89.01870394,38.27865532,1,,,
3371,4482553,-1.31784,-89.01868092,38.27865401,1,,,
3372,4481943,-1.42303,-89.01874828,38.27867573,1,,,
3373,4481944,-1.69836,-89.01872526,38.27867442,1,,,
3374,4481945,-1.39859,-89.01870225,38.27867312,1,,,
3375,4481343,-1.6763901,-89.01874659,38.27869353,1,,,
3376,4481344,-1.73743,-89.01872357,38.27869222,1,,,
3377,4481345,-1.35727,-89.01870055,38.27869091,1,,,
3378,4480740,-1.70328,-89.0187449,38.27871133,1,,,
3379,4480741,-1.69217,-89.01872188,38.27871002,1,,,
3380,4480742,-1.25208,-89.01869886,38.27870871,1,,,
3381,4480080,-1.29407,-89.01876622,38.27873043,1,,,
3382,4480081,-1.70178,-89.0187432,38.27872912,1,,,
3383,4480082,-1.55762,-89.01872018,38.27872781,1,,,
3384,4479474,-1.52731,-89.01876453,38.27874823,1,,,
3385,4479475,-1.67371,-89.01874151,38.27874692,1,,,
3386,4479476,-1.39566,-89.01871849,38.27874561,1,,,
3387,4478905,-1.67706,-89.01876283,38.27876602,1,,,
3388,4478906,-1.65991,-89.01873981,38.27876471,1,,,
3389,4478907,-1.30099,-89.01871679,38.2787634,1,,,
3390,4478329,-1.6485,-89.01876114,38.27878382,1,,,
3391,4478330,-1.55981,-89.01873812,38.27878251,1,,,
3392,4478331,-1.35724,-89.0187151,38.2787812,1,,,
3393,4477787,-1.42566,-89.01875944,38.27880161,1,,,
3394,4477788,-1.27679,-89.01873643,38.2788003,1,,,
3395,4477194,-1.42566,-89.01875775,38.27881941,1,,,
3396,4477195,-1.27679,-89.01873473,38.2788181,1,,,
3397,4476620,-1.24014,-89.01877907,38.27883851,1,,,
3398,4476621,-1.216,-89.01875606,38.2788372,1,,,
3399,4476037,-1.30814,-89.01877738,38.27885631,1,,,
3400,4475463,-1.40329,-89.01877569,38.2788741,1,,,
3401,4474871,-1.6750799,-89.01877399,38.2788919,1,,,
3402,4474297,-1.63702,-89.0187723,38.27890969,1,,,
3403,4473703,-1.78574,-89.01881664,38.27893011,1,,,
3404,4473704,-1.78574,-89.01879362,38.2789288,1,,,
3405,4473705,-1.55441,-89.0187706,38.27892749,1,,,
3406,4473131,-1.75732,-89.01883797,38.27894921,1,,,
3407,4473132,-1.72919,-89.01881495,38.2789479,1,,,
3408,4473133,-1.72919,-89.01879193,38.27894659,1,,,
3409,4473134,-1.43512,-89.01876891,38.27894528,1,,,
3410,4472616,-1.61536,-89.01885929,38.27896832,1,,,
3411,4472617,-1.82867,-89.01883627,38.27896701,1,,,
3412,4472618,-1.57901,-89.01881325,38.2789657,1,,,
3413,4472619,-1.57901,-89.01879023,38.27896439,1,,,
3414,4472620,-1.27921,-89.01876722,38.27896308,1,,,
3415,4472134,-1.61536,-89.0188576,38.27898611,1,,,
3416,4472135,-1.82867,-89.01883458,38.2789848,1,,,
3417,4472136,-1.57901,-89.01881156,38.27898349,1,,,
3418,4472137,-1.57901,-89.01878854,38.27898218,1,,,
3419,4471619,-1.23541,-89.01887892,38.27900522,1,,,
3420,4471620,-1.83496,-89.0188559,38.27900391,1,,,
3421,4471621,-1.77386,-89.01883288,38.2790026,1,,,
3422,4471622,-1.35904,-89.01880987,38.27900129,1,,,
3423,4471623,-1.35904,-89.01878685,38.27899998,1,,,
3424,4471155,-1.43503,-89.01887723,38.27902301,1,,,
3425,4471156,-1.92627,-89.01885421,38.2790217,1,,,
3426,4471157,-1.79617,-89.01883119,38.27902039,1,,,
3427,4471158,-1.39645,-89.01880817,38.27901908,1,,,
3428,4470701,-1.46109,-89.01887553,38.27904081,1,,,
3429,4470702,-1.78082,-89.01885251,38.2790395,1,,,
3430,4470703,-1.68317,-89.0188295,38.27903819,1,,,
3431,4470704,-1.43179,-89.01880648,38.27903688,1,,,
3432,4470209,-1.52396,-89.01887384,38.2790586,1,,,
3433,4470210,-1.80759,-89.01885082,38.27905729,1,,,
3434,4470211,-1.67581,-89.0188278,38.27905598,1,,,
3435,4469691,-1.53506,-89.01887214,38.2790764,1,,,
3436,4469692,-1.73743,-89.01884913,38.27907509,1,,,
3437,4469155,-1.30585,-89.01889347,38.2790955,1,,,
3438,4469156,-1.49368,-89.01887045,38.27909419,1,,,
3439,4469157,-1.78262,-89.01884743,38.27909288,1,,,
3440,4468587,-1.46927,-89.01889178,38.2791133,1,,,
3441,4468588,-1.6973,-89.01886876,38.27911199,1,,,
3442,4468095,-1.44287,-89.0189131,38.2791324,1,,,
3443,4468096,-1.79132,-89.01889008,38.27913109,1,,,
3444,4468097,-1.64877,-89.01886706,38.27912978,1,,,
3445,4467602,-1.44287,-89.01891141,38.2791502,1,,,
3446,4467603,-1.79132,-89.01888839,38.27914889,1,,,
3447,4467135,-1.71069,-89.01890971,38.27916799,1,,,
3448,4466664,-1.6886899,-89.01890802,38.27918579,1,,,
3449,4466239,-1.25543,-89.01892934,38.27920489,1,,,
3450,4465760,-1.3298,-89.01892765,38.27922269,1,,,
3451,4463825,-1.29553,-89.01898993,38.2792978,1,,,
3452,4463328,-1.29553,-89.01898823,38.2793156,1,,,
3453,4457170,-1.70074,-88.85698114,38.27022336,1,,,
3454,4455274,-1.20084,-88.85708927,38.27030123,1,,,
3455,4451480,-1.23624,-88.85721348,38.27045162,1,,,
3456,4451481,-1.23624,-88.85719047,38.27045028,1,,,
3457,4448442,-1.48764,-88.85731815,38.27056507,1,,,
3458,4447952,-1.37933,-88.85733943,38.27058421,1,,,
3459,4427967,-1.29056,-88.94888541,38.27666694,1,,,
3460,4417760,-1.255,-89.0164956,38.28094504,1,,,
3461,4411054,-1.38843,-88.91514607,38.27542117,1,,,
3462,4410541,-1.38843,-88.91514435,38.27543896,1,,,
3463,4410037,-1.45825,-88.91518866,38.27545942,1,,,
3464,4410038,-1.45825,-88.91516565,38.27545809,1,,,
3465,4409542,-1.38828,-88.91520996,38.27547854,1,,,
3466,4409024,-1.20258,-88.91525427,38.27549899,1,,,
3467,4409025,-1.54251,-88.91523125,38.27549766,1,,,
3468,4408525,-1.26999,-88.91527557,38.27551811,1,,,
3469,4408526,-1.33505,-88.91525255,38.27551678,1,,,
3470,4391944,-1.43613,-88.87295987,38.27369358,1,,,
3471,4381744,-1.2070301,-88.9531319,38.27871805,1,,,
3472,4381745,-1.2070301,-88.95310889,38.27871673,1,,,
3473,4372636,-1.22281,-88.951998,38.2789571,1,,,
3474,4369885,-1.52487,-88.95353162,38.27913464,1,,,
3475,4368829,-1.4626499,-88.95371234,38.27918081,1,,,
3476,4368830,-1.73825,-88.95368932,38.27917949,1,,,
3477,4368831,-1.73825,-88.9536663,38.27917816,1,,,
3478,4367200,-1.4101599,-88.95370721,38.27923419,1,,,
3479,4366639,-1.25766,-88.95379757,38.27925727,1,,,
3480,4366089,-1.25766,-88.95379586,38.27927507,1,,,
3481,4365540,-1.28073,-88.95379415,38.27929286,1,,,
3482,4335555,-1.29001,-88.9542432,38.2801596,1,,,
3483,4306953,-1.2170399,-89.01403541,38.28441914,1,,,
3484,4275164,-1.21872,-88.88225751,38.27781205,1,,,
3485,4274580,-1.35516,-88.88225578,38.27782985,1,,,
3486,4274581,-1.30347,-88.88223277,38.27782851,1,,,
3487,4274010,-1.35516,-88.88225406,38.27784764,1,,,
3488,4274011,-1.30347,-88.88223104,38.2778463,1,,,
3489,4273439,-1.35895,-88.88239042,38.27787344,1,,,
3490,4273443,-1.2965699,-88.88222931,38.2778641,1,,,
3491,4272864,-1.7692,-88.8823887,38.27789124,1,,,
3492,4272865,-1.36395,-88.88236568,38.2778899,1,,,
3493,4272867,-1.2310801,-88.88222759,38.27788189,1,,,
3494,4272297,-1.82465,-88.88234094,38.27790636,1,,,
3495,4271700,-1.84949,-88.88238524,38.27792682,1,,,
3496,4271107,-1.55237,-88.8823605,38.27794328,1,,,
3497,4271108,-1.58411,-88.88233748,38.27794195,1,,,
3498,4123616,-1.33966,-88.99909492,38.28914997,1,,,
3499,4123617,-1.3602901,-88.9990719,38.28914866,1,,,
3500,3929221,-1.2035201,-88.86615008,38.28802442,1,,,
3501,3928835,-1.27792,-88.86614835,38.28804222,1,,,
3502,3920723,-1.2261,-88.94170482,38.29284067,1,,,
3503,3920412,-1.8537,-88.94170311,38.29285846,1,,,
3504,3920413,-1.50403,-88.94168009,38.29285714,1,,,
3505,3920111,-1.20236,-88.94177046,38.29288023,1,,,
3506,3920112,-1.64511,-88.94174744,38.2928789,1,,,
3507,3920115,-1.5332299,-88.94167838,38.29287493,1,,,
3508,3920116,-1.43472,-88.94165535,38.29287361,1,,,
3509,3920117,-1.22772,-88.94163233,38.29287228,1,,,
3510,3920118,-1.22772,-88.94160931,38.29287096,1,,,
3511,3919832,-1.98312,-88.94167666,38.29289273,1,,,
3512,3919833,-1.81653,-88.94165364,38.2928914,1,,,
3513,3919834,-1.64221,-88.94163062,38.29289008,1,,,
3514,3919835,-1.64221,-88.9416076,38.29288875,1,,,
3515,3919516,-1.20059,-88.94176704,38.29291582,1,,,
3516,3919520,-1.21249,-88.94167495,38.29291052,1,,,
3517,3919521,-1.52573,-88.94165193,38.2929092,1,,,
3518,3919522,-1.6799001,-88.94162891,38.29290787,1,,,
3519,3919523,-1.6799001,-88.94160589,38.29290655,1,,,
3520,3918743,-1.24454,-88.93856191,38.29278512,1,,,
3521,3909240,-1.77689,-88.86588334,38.28910044,1,,,
3522,3908938,-1.42538,-88.86588161,38.28911823,1,,,
3523,3908637,-1.53271,-88.86587988,38.28913603,1,,,
3524,3908638,-1.3017,-88.86585686,38.28913469,1,,,
3525,3908311,-1.29492,-88.86587815,38.28915382,1,,,
3526,3908312,-1.48553,-88.86585513,38.28915248,1,,,
3527,3762383,-1.24533,-88.86391637,38.29480157,1,,,
3528,3762384,-1.24533,-88.86389335,38.29480023,1,,,
3529,3761610,-1.38931,-88.86405276,38.2948274,1,,,
3530,3761611,-1.83646,-88.86402974,38.29482606,1,,,
3531,3761613,-1.47162,-88.8639837,38.29482338,1,,,
3532,3761614,-1.76447,-88.86396068,38.29482204,1,,,
3533,3761615,-1.89651,-88.86393766,38.2948207,1,,,
3534,3761616,-1.81525,-88.86391464,38.29481937,1,,,
3535,3761617,-1.81525,-88.86389162,38.29481803,1,,,
3536,3761619,-1.94232,-88.86384558,38.29481535,1,,,
3537,3760815,-1.38931,-88.86405103,38.29484519,1,,,
3538,3760816,-1.83646,-88.86402801,38.29484385,1,,,
3539,3760818,-1.47162,-88.86398197,38.29484118,1,,,
3540,3760819,-1.76447,-88.86395895,38.29483984,1,,,
3541,3760820,-1.89651,-88.86393593,38.2948385,1,,,
3542,3760821,-1.81525,-88.86391291,38.29483716,1,,,
3543,3760822,-1.81525,-88.86388988,38.29483582,1,,,
3544,3760824,-1.94232,-88.86384384,38.29483314,1,,,
3545,3760013,-1.57025,-88.86407232,38.29486432,1,,,
3546,3760014,-1.92062,-88.8640493,38.29486298,1,,,
3547,3760019,-1.96082,-88.86393419,38.29485629,1,,,
3548,3760020,-1.646,-88.86391117,38.29485495,1,,,
3549,3760021,-1.646,-88.86388815,38.29485361,1,,,
3550,3759157,-1.27054,-88.86413965,38.29488613,1,,,
3551,3759158,-1.50204,-88.86411663,38.29488479,1,,,
3552,3759159,-1.50204,-88.86409361,38.29488345,1,,,
3553,3759160,-1.88062,-88.86407059,38.29488212,1,,,
3554,3759161,-1.78622,-88.86404757,38.29488078,1,,,
3555,3759162,-1.59442,-88.86402455,38.29487944,1,,,
3556,3759163,-1.26385,-88.86400152,38.2948781,1,,,
3557,3759166,-1.28931,-88.86393246,38.29487408,1,,,
3558,3758362,-1.20734,-88.86420698,38.29490794,1,,,
3559,3758363,-1.37784,-88.86418396,38.2949066,1,,,
3560,3758364,-1.27713,-88.86416094,38.29490526,1,,,
3561,3758365,-1.5437,-88.86413792,38.29490392,1,,,
3562,3758366,-1.64905,-88.8641149,38.29490259,1,,,
3563,3758367,-1.64905,-88.86409188,38.29490125,1,,,
3564,3758368,-1.46252,-88.86406885,38.29489991,1,,,
3565,3757616,-1.31656,-88.86425129,38.29492841,1,,,
3566,3757617,-1.67221,-88.86422827,38.29492707,1,,,
3567,3757618,-1.62805,-88.86420525,38.29492573,1,,,
3568,3757619,-1.4767801,-88.86418223,38.2949244,1,,,
3569,3757620,-1.29199,-88.86415921,38.29492306,1,,,
3570,3757621,-1.36768,-88.86413618,38.29492172,1,,,
3571,3756802,-1.83368,-88.86427258,38.29494754,1,,,
3572,3756803,-1.65216,-88.86424956,38.2949462,1,,,
3573,3756804,-1.50052,-88.86422654,38.29494487,1,,,
3574,3755949,-1.25385,-88.86431689,38.29496801,1,,,
3575,3755950,-1.25385,-88.86429387,38.29496667,1,,,
3576,3755951,-1.74686,-88.86427085,38.29496534,1,,,
3577,3755952,-1.2821701,-88.86424782,38.294964,1,,,
3578,3610201,-1.27899,-88.95727354,38.30523998,1,,,
3579,3609763,-1.29724,-88.9572488,38.30525645,1,,,
3580,3608900,-1.27249,-88.95719933,38.3052894,1,,,
3581,3608904,-1.21997,-88.95710723,38.30528412,1,,,
3582,3585212,-1.24902,-89.01282207,38.30954166,1,,,
3583,3584823,-1.29623,-89.0128434,38.30956076,1,,,
3584,3584830,-1.7876,-89.0126822,38.30955159,1,,,
3585,3584831,-1.70737,-89.01265918,38.30955028,1,,,
3586,3584832,-1.54266,-89.01263615,38.30954897,1,,,
3587,3584413,-1.6476099,-89.01291079,38.30958249,1,,,
3588,3584415,-1.40213,-89.01286473,38.30957987,1,,,
3589,3584426,-1.7582999,-89.01261142,38.30956545,1,,,
3590,3584427,-1.56818,-89.01258839,38.30956414,1,,,
3591,3584428,-1.41785,-89.01256537,38.30956283,1,,,
3592,3584429,-1.41785,-89.01254234,38.30956152,1,,,
3593,3584040,-1.8548599,-89.01293212,38.3096016,1,,,
3594,3584045,-1.9450099,-89.01281698,38.30959504,1,,,
3595,3584046,-1.6937,-89.01279395,38.30959373,1,,,
3596,3584047,-1.5209,-89.01277092,38.30959242,1,,,
3597,3584048,-1.5209,-89.01274789,38.30959111,1,,,
3598,3529983,-1.2196,-89.0191885,38.31197929,1,,,
3599,3529984,-1.2196,-89.01916547,38.31197798,1,,,
3600,3524212,-1.65323,-89.02066505,38.31227795,1,,,
3601,3524213,-1.35703,-89.02064202,38.31227664,1,,,
3602,3524214,-1.4173,-89.02061899,38.31227533,1,,,
3603,3524215,-1.35376,-89.02059596,38.31227402,1,,,
3604,3524216,-1.35376,-89.02057293,38.31227271,1,,,
3605,3524221,-1.24222,-89.02045779,38.31226616,1,,,
3606,3298307,-1.87784,-88.9740263,38.31838469,1,,,
3607,3298308,-1.9569401,-88.97400327,38.31838337,1,,,
3608,3298309,-1.58575,-88.97398024,38.31838205,1,,,
3609,3137089,-1.2757601,-88.88918785,38.32210662,1,,,
3610,3137090,-1.2757601,-88.88916482,38.32210529,1,,,
3611,3137091,-1.6665,-88.88914179,38.32210395,1,,,
3612,3137092,-1.69168,-88.88911876,38.32210262,1,,,
3613,3137093,-1.66583,-88.88909573,38.32210128,1,,,
3614,3137094,-1.6312,-88.8890727,38.32209995,1,,,
3615,3137095,-1.51926,-88.88904967,38.32209862,1,,,
3616,3136651,-1.36301,-88.88918613,38.32212441,1,,,
3617,3136652,-1.36301,-88.8891631,38.32212308,1,,,
3618,3136655,-1.86084,-88.88909401,38.32211908,1,,,
3619,3136656,-1.75745,-88.88907098,38.32211774,1,,,
3620,3136657,-1.49673,-88.88904795,38.32211641,1,,,
3621,3136208,-1.62997,-88.88913834,38.32213954,1,,,
3622,3136209,-1.96848,-88.88911531,38.32213821,1,,,
3623,3136210,-1.96982,-88.88909228,38.32213687,1,,,
3624,3136211,-1.88345,-88.88906925,38.32213554,1,,,
3625,3135816,-1.50388,-88.88909055,38.32215466,1,,,
3626,3135817,-1.50027,-88.88906753,38.32215333,1,,,
3627,3135441,-1.50388,-88.88908883,38.32217246,1,,,
3628,3135442,-1.50027,-88.8890658,38.32217112,1,,,
3629,3017178,-1.34439,-88.88877188,38.32925781,1,,,
3630,3017179,-1.3350199,-88.88874885,38.32925647,1,,,
3631,3016949,-1.58911,-88.88877015,38.3292756,1,,,
3632,3016950,-1.24704,-88.88874712,38.32927427,1,,,
3633,3016524,-1.3085901,-88.8887667,38.32931119,1,,,
3634,3016525,-1.4248,-88.88874367,38.32930985,1,,,
3635,3016303,-1.3085901,-88.88876497,38.32932898,1,,,
3636,3016304,-1.4248,-88.88874194,38.32932765,1,,,
3637,3016088,-1.39236,-88.88874021,38.32934544,1,,,
3638,2995540,-1.3006901,-88.88925852,38.3311648,1,,,
3639,2995328,-1.73358,-88.88927982,38.33118393,1,,,
3640,2995329,-1.33688,-88.88925679,38.3311826,1,,,
3641,2995103,-1.31458,-88.88925506,38.33120039,1,,,
3642,2995104,-1.57541,-88.88923203,38.33119906,1,,,
3643,2994866,-1.54166,-88.8892303,38.33121685,1,,,
3644,2994867,-1.43259,-88.88920727,38.33121552,1,,,
3645,2994616,-1.3548,-88.88920554,38.33123331,1,,,
3646,2992931,-1.82025,-88.88905526,38.33134986,1,,,
3647,2992138,-1.92758,-88.88898099,38.33139924,1,,,
3648,2992139,-1.2035201,-88.88895795,38.33139791,1,,,
3649,2991862,-1.31952,-88.88893319,38.33141436,1,,,
3650,2991580,-1.31952,-88.88893147,38.33143216,1,,,
3651,2990126,-1.27048,-88.88896717,38.33154159,1,,,
3652,2989926,-1.35526,-88.88896544,38.33155938,1,,,
3653,2920328,-1.9698499,-89.00432494,38.34375001,1,,,
3654,2920329,-1.841,-89.0043019,38.3437487,1,,,
3655,2920330,-1.68137,-89.00427886,38.34374738,1,,,
3656,2919513,-1.77716,-89.00431984,38.34380339,1,,,
3657,2919517,-1.3836401,-89.00422769,38.34379814,1,,,
3658,2919275,-1.77716,-89.00431814,38.34382119,1,,,
3659,2919279,-1.3836401,-89.00422599,38.34381594,1,,,
3660,2918773,-1.75357,-89.0042917,38.34385547,1,,,
3661,2918776,-1.30594,-89.00422259,38.34385153,1,,,
3662,2918535,-1.42014,-89.00429001,38.34387326,1,,,
3663,2918054,-1.52283,-89.00419445,38.3439036,1,,,
3664,2917817,-1.96393,-89.00426187,38.34392533,1,,,
3665,2917611,-1.60007,-89.01453548,38.344528,1,,,
3666,2917614,-1.3136899,-89.00426017,38.34394313,1,,,
3667,2917353,-1.76096,-89.00423543,38.34395961,1,,,
3668,2917355,-1.8452801,-89.00418936,38.34395699,1,,,
3669,2917050,-1.76096,-89.00423373,38.34397741,1,,,
3670,2917052,-1.8452801,-89.00418766,38.34397478,1,,,
3671,2916753,-1.75446,-89.004209,38.34399389,1,,,
3672,2916443,-1.3427401,-89.00418426,38.34401037,1,,,
3673,2916121,-1.49939,-89.00415952,38.34402685,1,,,
3674,2915802,-1.5574,-89.00415782,38.34404465,1,,,
3675,2903926,-1.70047,-88.98385012,38.3437271,1,,,
3676,2903927,-1.27087,-88.98382708,38.34372578,1,,,
3677,2903676,-1.70047,-88.98384841,38.34374489,1,,,
3678,2903677,-1.27087,-88.98382537,38.34374358,1,,,
3679,2903437,-1.71561,-88.98384671,38.34376269,1,,,
3680,2903438,-1.26904,-88.98382367,38.34376137,1,,,
3681,2903209,-1.7481101,-88.98389108,38.34378311,1,,,
3682,2903210,-1.7481101,-88.98386804,38.3437818,1,,,
3683,2903211,-1.63541,-88.98384501,38.34378048,1,,,
3684,2902959,-1.6678801,-88.98388938,38.34380091,1,,,
3685,2902960,-1.6678801,-88.98386634,38.34379959,1,,,
3686,2902961,-1.33118,-88.9838433,38.34379828,1,,,
3687,2902684,-1.63647,-88.98388767,38.3438187,1,,,
3688,2902685,-1.63647,-88.98386464,38.34381739,1,,,
3689,2902686,-1.29813,-88.9838416,38.34381607,1,,,
3690,2902426,-1.43884,-88.98388597,38.3438365,1,,,
